"DateTime","Powerica_Charbara-GJ Pos 001 (10-Minute Capacity Factor (%))","Powerica_Charbara-GJ Pos 001 (10-Minute Generation (kWh))","Powerica_Charbara-GJ Pos 001 (10-Minute Machine Availability (%))","Timezone"
"2019-08-14 04:30:00","33.57","111.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 04:40:00","29.49","98.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 04:50:00","34.56","115.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 05:00:00","35.09","116.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 05:10:00","25.06","83.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 05:20:00","31.85","106.17","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 05:30:00","32.03","106.77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 05:40:00","31.28","104.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 05:50:00","28.02","93.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 06:00:00","27.77","92.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 06:10:00","30.66","102.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 06:20:00","25.33","84.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 06:30:00","22.47","74.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 06:40:00","23.87","79.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 06:50:00","23.91","79.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 07:00:00","18.19","60.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 07:10:00","12.14","40.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 07:20:00","10.14","33.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 07:30:00","10.12","33.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 07:40:00","21.11","70.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 07:50:00","20.34","67.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 08:00:00","23.18","77.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 08:10:00","20.19","67.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 08:20:00","21.78","72.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 08:30:00","16.7","55.68","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 08:40:00","83.86","279.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 08:50:00","77.61","258.68","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 09:00:00","35.74","119.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 09:10:00","38.91","129.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 09:20:00","55.47","184.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 09:30:00","54.65","182.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 09:40:00","52.97","176.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 09:50:00","42.63","142.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 10:00:00","45.78","152.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 10:10:00","40.51","135.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 10:20:00","35.7","119","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 10:30:00","46.49","154.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 10:40:00","76.07","253.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 10:50:00","40.27","134.23","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 11:00:00","37.11","123.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 11:10:00","47.09","156.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 11:20:00","61.45","204.83","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 11:30:00","67.89","226.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 11:40:00","56.82","189.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 11:50:00","100.01","333.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 12:00:00","91.09","303.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 12:10:00","91.75","305.82","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 12:20:00","84.29","280.95","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 12:30:00","69.54","231.78","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 12:40:00","60.48","201.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 12:50:00","58.37","194.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 13:00:00","53.22","177.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 13:10:00","69.78","232.58","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 13:20:00","77.06","256.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 13:30:00","68.25","227.48","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 13:40:00","84.47","281.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 13:50:00","97.79","325.95","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 14:00:00","98.29","327.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 14:10:00","95.87","319.57","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 14:20:00","73.47","244.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 14:30:00","57.75","192.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 14:40:00","41.33","137.78","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 14:50:00","33.33","111.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 15:00:00","26.23","87.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 15:10:00","35.74","119.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 15:20:00","44.24","147.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 15:30:00","38.82","129.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 15:40:00","40.1","133.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 15:50:00","30.89","102.95","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 16:00:00","28.92","96.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 16:10:00","30.17","100.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 16:20:00","32.58","108.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 16:30:00","70.9","236.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 16:40:00","69.82","232.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 16:50:00","53.42","178.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 17:00:00","23.92","79.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 17:10:00","38.47","128.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 17:20:00","39.87","132.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 17:30:00","33.88","112.92","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 17:40:00","28.31","94.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 17:50:00","30.94","103.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 18:00:00","52.58","175.27","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 18:10:00","43.58","145.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 18:20:00","37.72","125.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 18:30:00","36.35","121.17","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 18:40:00","50.29","167.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 18:50:00","44.1","147.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 19:00:00","34.56","115.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 19:10:00","22.56","75.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 19:20:00","20.59","68.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 19:30:00","32.5","108.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 19:40:00","30.42","101.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 19:50:00","26.32","87.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 20:00:00","22.75","75.85","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 20:10:00","24.05","80.17","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 20:20:00","22.41","74.68","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 20:30:00","21.26","70.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 20:40:00","30.61","102.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 20:50:00","24.93","83.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 21:00:00","17.26","57.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 21:10:00","16.16","53.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 21:20:00","25.94","86.47","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 21:30:00","31.51","105.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 21:40:00","34.85","116.18","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 21:50:00","42.42","141.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-14 22:00:00","36.97","123.23","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 22:10:00","26.84","89.47","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 22:20:00","31.67","105.58","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 22:30:00","43.74","145.78","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 22:40:00","49.41","164.7","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 22:50:00","38.96","129.85","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 23:00:00","46.14","153.8","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 23:10:00","49.02","163.4","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 23:20:00","49.94","166.47","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 23:30:00","38.47","128.25","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 23:40:00","33.24","110.82","0","Asia/Kolkata (GMT+5:30)"
"2019-08-14 23:50:00","28.43","94.77","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 00:00:00","28.24","94.12","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 00:10:00","30.24","100.78","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 00:20:00","33.49","111.65","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 00:30:00","31.69","105.65","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 00:40:00","35.33","117.78","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 00:50:00","35.92","119.75","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 01:00:00","34.36","114.53","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 01:10:00","34.26","114.2","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 01:20:00","40.42","134.73","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 01:30:00","35.65","118.83","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 01:40:00","34.69","115.65","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 01:50:00","30.13","100.43","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 02:00:00","26.41","88.03","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 02:10:00","22.89","76.28","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 02:20:00","20.77","69.25","0","Asia/Kolkata (GMT+5:30)"
"2019-08-15 02:30:00","20.28","67.6","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 02:40:00","17.52","58.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 02:50:00","21.51","71.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 03:00:00","20.73","69.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 03:10:00","22.52","75.08","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 03:20:00","22.42","74.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 03:30:00","25.63","85.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 03:40:00","27.62","92.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 03:50:00","38.08","126.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 04:00:00","37.62","125.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 04:10:00","30.04","100.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 04:20:00","30.06","100.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 04:30:00","35.97","119.92","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 04:40:00","37.88","126.27","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 04:50:00","45.06","150.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 05:00:00","47.26","157.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 05:10:00","48.19","160.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 05:20:00","43.39","144.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 05:30:00","30.88","102.92","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 05:40:00","32.81","109.35","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 05:50:00","36.94","123.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 06:00:00","30.24","100.78","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 06:10:00","21.42","71.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 06:20:00","28.74","95.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 06:30:00","30.76","102.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 06:40:00","17.9","59.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 06:50:00","27.79","92.63","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 07:00:00","24.65","82.17","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 07:10:00","26.02","86.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 07:20:00","18.69","62.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 07:30:00","25","83.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 07:40:00","23.18","77.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 07:50:00","21.21","70.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 08:00:00","16.59","55.3","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 08:10:00","10.27","34.22","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 08:20:00","12.21","40.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 08:30:00","9.31","31.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 08:40:00","13.82","46.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 08:50:00","11.98","39.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 09:00:00","7.51","25.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 09:10:00","14.19","47.32","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 09:20:00","17.96","59.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 09:30:00","14.22","47.4","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 09:40:00","25.54","85.13","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 09:50:00","19.73","65.77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 10:00:00","25.84","86.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 10:10:00","26.36","87.88","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 10:20:00","36.22","120.73","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 10:30:00","29.01","96.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 10:40:00","47.39","157.97","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 10:50:00","29.4","97.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 11:00:00","27.08","90.25","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 11:10:00","23.72","79.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 11:20:00","36.23","120.77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 11:30:00","26.83","89.43","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 11:40:00","43.28","144.28","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 11:50:00","54.33","181.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 12:00:00","67.21","224.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 12:10:00","56.51","188.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 12:20:00","56.26","187.55","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 12:30:00","50.68","168.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 12:40:00","48.49","161.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 12:50:00","36.78","122.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 13:00:00","33.86","112.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 13:10:00","49.51","165.02","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 13:20:00","49.33","164.45","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 13:30:00","45.22","150.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 13:40:00","49.45","164.83","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 13:50:00","46.66","155.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 14:00:00","39.55","131.83","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 14:10:00","44.01","146.7","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 14:20:00","46.72","155.72","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 14:30:00","61.46","204.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 14:40:00","56.64","188.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 14:50:00","31","103.33","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 15:00:00","46.35","154.5","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 15:10:00","50.15","167.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 15:20:00","52.66","175.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 15:30:00","50.63","168.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 15:40:00","45.29","150.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 15:50:00","51.5","171.67","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 16:00:00","47.73","159.1","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 16:10:00","41.16","137.2","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 16:20:00","35.51","118.38","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 16:30:00","30.01","100.05","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 16:40:00","37.14","123.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 16:50:00","34.46","114.87","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 17:00:00","29.83","99.42","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 17:10:00","31.18","103.93","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 17:20:00","31.06","103.53","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 17:30:00","31.95","106.52","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 17:40:00","30.59","101.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 17:50:00","32.65","108.82","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 18:00:00","36.03","120.12","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 18:10:00","27.11","90.37","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 18:20:00","25.44","84.8","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 18:30:00","22.43","74.77","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 18:40:00","26.42","88.07","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 18:50:00","24.78","82.62","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 19:00:00","25.5","84.98","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 19:10:00","29.9","99.65","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 19:20:00","24.07","80.23","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 19:30:00","29.41","98.03","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 19:40:00","33.65","112.15","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 19:50:00","31.42","104.75","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 20:00:00","31.17","103.9","100","Asia/Kolkata (GMT+5:30)"
"2019-08-15 20:10:00","33.76","112.52","100","Asia/Kolkata (GMT+5:30)"
